latitude,longitude
47.663978577,-122.310813904
47.677597046,-122.291679382
47.674980164,-122.316513062
47.670711517,-122.309623718
47.659053802,-122.313186646
47.656597137,-122.317825317
47.665641785,-122.309463501
47.662197113,-122.315391541
47.660385132,-122.319778442
47.651302338,-122.309120178
47.65945816,-122.319282532
47.656597137,-122.317825317
47.666309357,-122.32069397
47.663993835,-122.304130554
47.659053802,-122.313186646
47.672592163,-122.274703979
47.6575737,-122.313224792
47.667507172,-122.316299438
47.673057556,-122.280845642
47.6575737,-122.313224792
47.663963318,-122.30834198
47.674877167,-122.294319153
47.66399765,-122.313087463
47.674869537,-122.299591064
47.695884705,-122.274154663
47.656597137,-122.317825317
47.669254303,-122.299568176
47.663074493,-122.304962158
47.667491913,-122.313034058
47.674125671,-122.259925842
47.695468903,-122.273117065
47.662162781,-122.288200378
47.663993835,-122.305450439
47.687446594,-122.290977478
47.656707764,-122.320846558
47.682926178,-122.263694763
47.678508759,-122.290351868
47.676197052,-122.263549805
47.68214035,-122.29045105
47.680744171,-122.263648987
47.686676025,-122.297027588
47.660533905,-122.313148499
47.686901093,-122.276512146
47.676696777,-122.301696777
47.678890228,-122.262229919
47.66645813,-122.301940918
47.659053802,-122.313186646
47.668506622,-122.285751343
47.695957184,-122.283943176
47.675785065,-122.282218933
47.671237946,-122.29384613
47.676696777,-122.302764893
47.678508759,-122.289276123
47.664955139,-122.320701599
47.663322449,-122.298408508
47.664581299,-122.283157349
47.664581299,-122.283157349
47.678890228,-122.262229919
47.659042358,-122.269332886
47.662223816,-122.31955719
47.657520294,-122.320320129
47.659053802,-122.313186646
47.682926178,-122.263694763
47.663967133,-122.309677124
47.663993835,-122.304130554
47.662185669,-122.275817871
47.680347443,-122.307739258
47.670402527,-122.317359924
47.673576355,-122.26121521
47.662185669,-122.275817871
47.685634613,-122.266212463
47.658912659,-122.317764282
47.666309357,-122.32069397
47.662181854,-122.313117981
47.670341492,-122.315193176
47.692089081,-122.302391052
47.674980164,-122.316513062
47.671985626,-122.310768127
47.656597137,-122.317825317
47.668540955,-122.309417725
47.658325195,-122.314361572
47.685504913,-122.261665344
47.667579651,-122.303398132
47.66400528,-122.314224243
47.664012909,-122.315254211
47.657917023,-122.316665649
47.657588959,-122.31438446
47.664581299,-122.283157349
47.667491913,-122.313034058
47.66746521,-122.307151794
47.67583847,-122.318702698
47.6575737,-122.313224792
47.666309357,-122.32069397
47.674621582,-122.312522888
47.686676025,-122.310539246
47.661190033,-122.297782898
47.663955688,-122.3072052
47.674934387,-122.261421204
47.662212372,-122.318405151
47.661315918,-122.320732117
47.667121887,-122.300613403
47.661888123,-122.30090332
47.674125671,-122.259925842
47.662181854,-122.313117981
47.663089752,-122.313102722
47.668346405,-122.27658844
47.66859436,-122.31980896
47.665992737,-122.285415649
47.689308167,-122.286407471
47.662204742,-122.31652832
47.663322449,-122.298408508
47.662197113,-122.315391541
47.674160004,-122.318031311
47.657604218,-122.315536499
47.676555634,-122.317375183
47.657604218,-122.315536499
47.663993835,-122.304130554
47.663967133,-122.309677124
47.658912659,-122.317764282
47.665679932,-122.315231323
47.657520294,-122.321365356
47.671070099,-122.299575806
47.662532806,-122.304122925
47.663322449,-122.298408508
47.662155151,-122.307228088
47.675777435,-122.303276062
47.672149658,-122.284194946
47.661273956,-122.314285278
47.664897919,-122.313072205
47.663322449,-122.298408508
47.664020538,-122.316345215
47.667484283,-122.311897278
47.65984726,-122.282745361
47.683048248,-122.305343628
47.667991638,-122.284820557
47.664012909,-122.315254211
47.660533905,-122.313148499
47.661308289,-122.31917572
47.675796509,-122.259811401
47.675796509,-122.259811401
47.676513672,-122.312538147
47.676513672,-122.312538147
47.676708221,-122.306541443
47.671195984,-122.283508301
47.663978577,-122.310813904
47.663993835,-122.305450439
47.662181854,-122.313117981
47.659053802,-122.313186646
47.668991089,-122.311882019
47.667484283,-122.311897278
47.664928436,-122.316337585
47.663322449,-122.298408508
47.685768127,-122.301902771
47.696567535,-122.293296814
47.696575165,-122.278945923
47.657520294,-122.321365356
47.681564331,-122.318626404
47.661327362,-122.304916382
47.666347504,-122.278396606
47.6575737,-122.313224792
47.676696777,-122.309806824
47.659053802,-122.313186646
47.661296844,-122.317108154
47.682121277,-122.263671875
47.664012909,-122.315254211
47.666027069,-122.31842804
47.675720215,-122.263549805
47.662155151,-122.307228088
47.663963318,-122.30834198
47.667858124,-122.319519043
47.674568176,-122.314338684
47.691646576,-122.304168701
47.688114166,-122.305664063
47.682525635,-122.263679504
47.662155151,-122.307228088
47.666309357,-122.32069397
47.679103851,-122.315681458
47.692012787,-122.290664673
47.660533905,-122.313148499
47.664878845,-122.310241699
47.678890228,-122.262229919
47.666435242,-122.317390442
47.676197052,-122.263549805
47.670417786,-122.320098877
47.667850494,-122.318405151
47.659053802,-122.313186646
47.662158966,-122.308364868
47.658336639,-122.314941406
47.663825989,-122.293106079
47.665660858,-122.311927795
47.667484283,-122.311897278
47.663097382,-122.313667297
47.676692963,-122.310874939
47.670326233,-122.280815125
47.662155151,-122.307228088
47.665683746,-122.316322327
47.695468903,-122.273117065
47.671653748,-122.267616272
47.66399765,-122.313087463
47.668258667,-122.299560547
47.681747437,-122.27167511
47.681617737,-122.265853882
47.664318085,-122.298225403
47.666446686,-122.30519104
47.667602539,-122.286849976
47.669418335,-122.292640686
47.685504913,-122.261665344
47.676197052,-122.263549805
47.678504944,-122.278991699
47.690307617,-122.307388306
47.660533905,-122.313148499
47.660533905,-122.313148499
47.680797577,-122.306045532
47.66400528,-122.314224243
47.663131714,-122.31955719
47.681747437,-122.27167511
47.676700592,-122.308731079
47.667842865,-122.317375183
47.690563202,-122.29070282
47.676513672,-122.312538147
47.656707764,-122.320846558
47.687549591,-122.28742218
47.674980164,-122.316513062
47.655338287,-122.312149048
47.668403625,-122.301864624
47.670082092,-122.311889648
47.676567078,-122.318740845
47.667503357,-122.315200806
47.659053802,-122.313186646
47.661888123,-122.30090332
47.680870056,-122.318107605
47.662181854,-122.313117981
47.663993835,-122.305450439
47.66400528,-122.314224243
47.695468903,-122.273117065
47.689826965,-122.305137634
47.667121887,-122.300613403
47.659858704,-122.275337219
47.678531647,-122.30657959
47.690307617,-122.307388306
47.690193176,-122.287788391
47.665672302,-122.304534912
47.676685333,-122.276901245
47.663963318,-122.30834198
47.658420563,-122.285331726
47.688102722,-122.293251038
47.662181854,-122.313117981
47.662181854,-122.313117981
47.692367554,-122.289321899
47.667484283,-122.311897278
47.679008484,-122.268218994
47.68214035,-122.29045105
47.662181854,-122.313117981
47.686061859,-122.314254761
47.683048248,-122.295326233
47.664916992,-122.315238953
47.675807953,-122.315002441
47.669258118,-122.300621033
47.659053802,-122.313186646
47.693031311,-122.275299072
47.663967133,-122.309677124
47.660533905,-122.313148499
47.659095764,-122.316635132
47.665332794,-122.300712585
47.65668869,-122.319793701
47.6575737,-122.313224792
47.685771942,-122.311058044
47.68888855,-122.290672302
47.659858704,-122.289710999
47.665653229,-122.310791016
47.660533905,-122.313148499
47.662181854,-122.313117981
47.66400528,-122.314224243
47.669437408,-122.314674377
47.683944702,-122.282066345
47.675395966,-122.315658569
47.662181854,-122.313117981
47.675773621,-122.302207947
47.670314789,-122.276512146
47.675849915,-122.320053101
47.667491913,-122.313034058
47.655056,-122.321891785
47.666347504,-122.278396606
47.695468903,-122.273117065
47.657604218,-122.315536499
47.690361023,-122.267524719
47.658912659,-122.317764282
47.6575737,-122.313224792
47.673744202,-122.317359924
47.66399765,-122.313087463
47.661888123,-122.30090332
47.663089752,-122.313102722
47.664012909,-122.315254211
47.664020538,-122.316345215
47.680877686,-122.31930542
47.653579712,-122.305152893
47.690769196,-122.306861877
47.662174225,-122.311981201
47.670318604,-122.286323547
47.676143646,-122.311935425
47.677600861,-122.281600952
47.68214035,-122.29045105
47.692367554,-122.289321899
47.660381317,-122.318778992
47.680309296,-122.27432251
47.68655777,-122.303894043
47.659095764,-122.316635132
47.680854797,-122.31653595
47.66941452,-122.287979126
47.668769836,-122.275672913
47.663566589,-122.318389893
47.678890228,-122.262229919
47.663097382,-122.314239502
47.669048309,-122.303848267
47.691287994,-122.290687561
47.678890228,-122.262229919
47.678562164,-122.280273438
47.663520813,-122.303153992
47.66400528,-122.314224243
47.674877167,-122.294319153
47.662181854,-122.313117981
47.662181854,-122.313117981
47.692367554,-122.289321899
47.674880981,-122.297485352
47.681549072,-122.316932678
47.658321381,-122.313781738
47.664024353,-122.302192688
47.682926178,-122.263694763
47.682298516,-122.277645639
47.663074324,-122.310830524
47.674697876,-122.278335571
47.676685333,-122.298423767
47.666309357,-122.32069397
47.655056,-122.321891785
47.665626526,-122.307182312
47.665557861,-122.296150208
47.66312027,-122.317909241
47.672222137,-122.32006073
47.663520813,-122.303153992
47.662174225,-122.311981201
47.691932678,-122.301490784
47.650627136,-122.305717468
47.662181854,-122.313117981
47.662212372,-122.318405151
47.664012909,-122.315254211
47.658351898,-122.31665802
47.673377991,-122.30381012
47.658489227,-122.320838928
47.663124084,-122.292022705
47.66400528,-122.314224243
47.661563873,-122.320724487
47.663322449,-122.298408508
47.667221069,-122.305503845
47.660541534,-122.314308167
47.662162781,-122.309509277
47.662204742,-122.31652832
47.678508759,-122.290351868
47.693092346,-122.289299011
47.68214798,-122.307769775
47.667221069,-122.305503845
47.66399765,-122.313087463
47.662155151,-122.307228088
47.663581848,-122.301734924
47.674720764,-122.264465332
47.660381317,-122.318778992
47.683948517,-122.310783386
47.662212372,-122.318405151
47.682136536,-122.302886963
47.655056,-122.321891785
47.689167023,-122.305686951
47.681892395,-122.317466736
47.656707764,-122.320846558
47.679363251,-122.263618469
47.676689148,-122.291656494
47.66400528,-122.314224243
47.66399765,-122.313087463
47.689769745,-122.29070282
47.660533905,-122.313148499
47.677295685,-122.318740845
47.674880981,-122.291152954
47.674877167,-122.295372009
47.683948517,-122.310783386
47.667579651,-122.303398132
47.65908432,-122.315498352
47.658790588,-122.288261414
47.678508759,-122.288208008
47.690975189,-122.279968262
47.68667984,-122.291137695
47.677635193,-122.307121277
47.661315918,-122.320251465
47.667491913,-122.313034058
47.665225983,-122.320701599
47.674880981,-122.297485352
47.66305542,-122.309684753
47.651138306,-122.277137756
47.672336578,-122.318786621
47.662223816,-122.31955719
47.664878845,-122.310241699
47.681892395,-122.317466736
47.662162781,-122.309509277
47.664028168,-122.31741333
47.675403595,-122.317359924
47.691654205,-122.294715881
47.697406769,-122.283988953
47.678890228,-122.262229919
47.679462433,-122.316543579
47.683952332,-122.308876038
47.662158966,-122.308364868
47.668544769,-122.312446594
47.659828186,-122.316047668
47.690223694,-122.294219971
47.687549591,-122.28742218
47.662555695,-122.304473877
47.683940887,-122.279777527
47.661563873,-122.320724487
47.673057556,-122.284873962
47.663963318,-122.306510925
47.695468903,-122.273117065
47.665645599,-122.309661865
47.667491913,-122.313034058
47.653656006,-122.318115234
47.660385132,-122.319778442
47.659069061,-122.314346313
47.66941452,-122.29019928
47.66003418,-122.320831299
47.662181854,-122.313117981
47.659053802,-122.313186646
47.683086395,-122.315284729
47.673057556,-122.280845642
47.685768127,-122.295967102
47.672779083,-122.319519043
47.673057556,-122.280845642
47.675746918,-122.268539429
47.662181854,-122.313117981
47.667785645,-122.281539917
47.664581299,-122.283157349
47.658489227,-122.319786072
47.670215607,-122.313026428
47.687362671,-122.274139404
47.663322449,-122.298408508
47.663322449,-122.298408508
47.663990021,-122.311950684
47.657516479,-122.319290161
47.665740967,-122.303436279
47.664581299,-122.283157349
47.696651459,-122.304298401
47.689109802,-122.302696228
47.667602539,-122.287963867
47.66501236,-122.295623779
47.6575737,-122.313224792
47.661144257,-122.288711548
47.685768127,-122.308906555
47.667957306,-122.279464722
47.66399765,-122.313087463
47.674316406,-122.277145386
47.682926178,-122.26449585
47.665359497,-122.30267334
47.677295685,-122.318740845
47.675270081,-122.309783936
47.661563873,-122.320724487
47.662223816,-122.31955719
47.680339813,-122.306625366
47.659790039,-122.312599182
47.66501236,-122.295623779
47.667991638,-122.284820557
47.661598206,-122.292182922
47.658309937,-122.312637329
47.661304474,-122.318595886
47.661315918,-122.320732117
47.675754547,-122.269973755
47.672111511,-122.26537323
47.667484283,-122.311897278
47.684856415,-122.309486389
47.68032074,-122.303924561
47.685455322,-122.304222107
47.666427612,-122.311912537
47.66399765,-122.313087463
47.671653748,-122.267616272
47.674274445,-122.301704407
47.662200928,-122.317451477
47.664871216,-122.308898926
47.663955688,-122.3072052
47.674976349,-122.315658569
47.697490692,-122.294639587
47.663066864,-122.310256958
47.695468903,-122.273117065
47.669055939,-122.26966095
47.690563202,-122.29070282
47.663963318,-122.30834198
47.670597076,-122.31628418
47.671020508,-122.262145996
47.65984726,-122.317741394
47.66399765,-122.313087463
47.659095764,-122.316635132
47.666309357,-122.32069397
47.684848785,-122.281562805
47.682128906,-122.261009216
47.671115875,-122.317359924
47.682128906,-122.261009216
47.662887573,-122.287452698
47.674980164,-122.316513062
47.667785645,-122.281539917
47.676685333,-122.300636292
47.662166595,-122.310844421
47.663993835,-122.305450439
47.683952332,-122.294799805
47.662799835,-122.299858093
47.666122437,-122.269470215
47.682525635,-122.263679504
47.66400528,-122.314224243
47.657634735,-122.286697388
47.682525635,-122.263679504
47.659454346,-122.318786621
47.662181854,-122.313117981
47.672813416,-122.259475708
47.652828217,-122.277259827
47.66488266,-122.310806274
47.662166595,-122.310844421
47.661296844,-122.317642212
47.656703949,-122.321884155
47.665790558,-122.286834717
47.679363251,-122.263618469
47.675849915,-122.320053101
47.664012909,-122.315254211
47.664012909,-122.315254211
47.678012848,-122.317390442
47.669685364,-122.309455872
47.674156189,-122.316513062
47.664581299,-122.283157349
47.668518066,-122.295921326
47.696907043,-122.305686951
47.657520294,-122.321884155
47.665790558,-122.270622253
47.663074493,-122.304962158
47.654514313,-122.321395874
47.681228638,-122.304473877
47.662223816,-122.31955719
47.676689148,-122.294059753
47.669254303,-122.29851532
47.695468903,-122.273117065
47.658420563,-122.285331726
47.663955688,-122.3072052
47.674766541,-122.309249878
47.674156189,-122.316513062
47.667491913,-122.313034058
47.664012909,-122.315254211
47.65668869,-122.319793701
47.66639328,-122.307167053
47.661304474,-122.318595886
47.667995453,-122.299034119
47.665557861,-122.296150208
47.659828186,-122.316047668
47.676197052,-122.263549805
47.656848907,-122.314407349
47.664875031,-122.30947876
47.676197052,-122.263549805
47.676708221,-122.307662964
47.662158966,-122.308364868
47.682384491,-122.299667358
47.682128906,-122.273025513
47.665512085,-122.284797668
47.662197113,-122.315391541
47.662181854,-122.313117981
47.677108765,-122.267715454
47.659095764,-122.316635132
47.685504913,-122.261665344
47.662166595,-122.306526184
47.664932251,-122.316871643
47.662189484,-122.31426239
47.664581299,-122.283157349
47.687465668,-122.311096191
47.678504944,-122.295166016
47.674880981,-122.293258667
47.663322449,-122.298408508
47.675827026,-122.317367554
47.669418335,-122.292640686
47.691646576,-122.289337158
47.685764313,-122.288459778
47.678504944,-122.295166016
47.679416656,-122.289840698
47.678508759,-122.288208008
47.677600861,-122.28818512
47.66399765,-122.313087463
47.659053802,-122.313186646
47.667991638,-122.284820557
47.678508759,-122.28604126
47.69569397,-122.297363281
47.665626526,-122.307182312
47.680305481,-122.272987366
47.675773621,-122.30116272
47.65719986,-122.317810059
47.683048248,-122.295326233
47.666309357,-122.32069397
47.667121887,-122.300613403
47.663322449,-122.298408508
47.667507172,-122.316299438
47.663131714,-122.31955719
47.667469025,-122.308288574
47.6575737,-122.313224792
47.661563873,-122.320724487
47.662197113,-122.315391541
47.667491913,-122.313034058
47.662166595,-122.310844421
47.686901093,-122.276512146
47.688465118,-122.299911499
47.678375244,-122.317398071
47.663990021,-122.311950684
47.667991638,-122.284820557
47.663108826,-122.315811157
47.662063599,-122.289222717
47.675415039,-122.318702698
47.68214035,-122.29045105
47.687526703,-122.28314209
47.681892395,-122.317466736
47.697509766,-122.297401428
47.670349121,-122.297271729
47.684707642,-122.265090942
47.665512085,-122.284797668
47.655780792,-122.281463623
47.696704865,-122.286575317
47.65945816,-122.318267822
47.693099976,-122.271903992
47.657588959,-122.31438446
47.658409119,-122.278030396
47.664913177,-122.314727783
47.65945816,-122.318267822
47.65908432,-122.315498352
47.662166595,-122.310844421
47.678539276,-122.307701111
47.685768127,-122.294883728
47.661266327,-122.31313324
47.666343689,-122.296195984
47.669914246,-122.304443359
47.669311523,-122.318717957
47.697509766,-122.297401428
47.692108154,-122.305015564
47.667484283,-122.311897278
47.676696777,-122.302764893
47.648994446,-122.304588318
47.66400528,-122.314224243
47.668258667,-122.299560547
47.663291931,-122.299530029
47.664028168,-122.31741333
47.681694031,-122.297485352
47.675777435,-122.306518555
47.683979034,-122.314239502
47.6575737,-122.313224792
47.653003693,-122.302932739
47.666343689,-122.296195984
47.666728973,-122.296760559
47.673969269,-122.29800415
47.69525528,-122.286598206
47.685359955,-122.263717651
47.683048248,-122.299156189
47.682151794,-122.311691284
47.658718109,-122.271835327
47.658790588,-122.288261414
47.685768127,-122.308906555
47.662200928,-122.317451477
47.673252106,-122.277633667
47.659053802,-122.313186646
47.667491913,-122.313034058
47.652168274,-122.306655884
47.655056,-122.321891785
47.662181854,-122.313117981
47.659461975,-122.320838928
47.676685333,-122.285987854
47.664028168,-122.31741333
47.673961639,-122.300643921
47.678752899,-122.318733215
47.664012909,-122.315254211
47.663520813,-122.303153992
47.659053802,-122.313186646
47.693466187,-122.293373108
47.660533905,-122.313148499
47.650848389,-122.278244019
47.668697357,-122.303894043
47.673976898,-122.311920166
47.666347504,-122.278396606
47.661888123,-122.30090332
47.649616241,-122.276062012
47.669208527,-122.263442993
47.664028168,-122.31741333
47.661888123,-122.30090332
47.657268524,-122.271728516
47.659801483,-122.313743591
47.68214035,-122.29045105
47.664581299,-122.283157349
47.662181854,-122.313117981
47.66399765,-122.313087463
47.664012909,-122.315254211
47.658489227,-122.319786072
47.663124084,-122.318397522
47.69002533,-122.308578491
47.668552399,-122.314155579
47.668991089,-122.311882019
47.674171448,-122.320281982
47.670349121,-122.297271729
47.6575737,-122.313224792
47.662181854,-122.313117981
47.673046112,-122.306510925
47.662197113,-122.315391541
47.664955139,-122.320701599
47.673183441,-122.266159058
47.670791626,-122.308486938
47.67408371,-122.304420471
47.671916962,-122.311904907
47.664878845,-122.310241699
47.664913177,-122.314727783
47.664878845,-122.310241699
47.673057556,-122.285797119
47.664878845,-122.310241699
47.680744171,-122.263648987
47.678501129,-122.298469543
47.663322449,-122.298408508
47.660522461,-122.312011719
47.66400528,-122.314224243
47.668937683,-122.30796051
47.672145844,-122.282852173
47.672149658,-122.284194946
47.667121887,-122.300613403
47.676692963,-122.310874939
47.694625854,-122.274635315
47.675415039,-122.318702698
47.668521881,-122.29788208
47.658489227,-122.319786072
47.676197052,-122.263549805
47.677318573,-122.264305115
47.685428619,-122.264724731
47.662155151,-122.307228088
47.673061371,-122.29536438
47.682273865,-122.282234192
47.663970947,-122.309486389
47.667121887,-122.300613403
47.662189484,-122.31426239
47.66399765,-122.313087463
47.660579681,-122.317726135
47.669048309,-122.303848267
47.664955139,-122.320701599
47.676197052,-122.263549805
47.661315918,-122.320251465
47.658309937,-122.312637329
47.675415039,-122.318702698
47.675403595,-122.317359924
47.674568176,-122.320648193
47.663345337,-122.297309875
47.676197052,-122.263549805
47.665332794,-122.300712585
47.666698456,-122.26764679
47.657604218,-122.315536499
47.656826019,-122.31880188
47.663322449,-122.298408508
47.678890228,-122.262229919
47.685768127,-122.307830811
47.663322449,-122.298408508
47.687103271,-122.312767029
47.692558289,-122.305610657
47.665557861,-122.296150208
47.662555695,-122.304473877
47.692558289,-122.305610657
47.676197052,-122.263549805
47.662166595,-122.310844421
47.683044434,-122.308868408
47.667861938,-122.297073364
47.663566589,-122.318389893
47.690299988,-122.306282043
47.662197113,-122.315391541
47.667121887,-122.300613403
47.658325195,-122.314361572
47.676708221,-122.288955688
47.689167023,-122.3045578
47.665668488,-122.313064575
47.662200928,-122.317451477
47.66400528,-122.318389893
47.669048309,-122.303848267
47.66501236,-122.295623779
47.684860229,-122.306053162
47.674274445,-122.301704407
47.683952332,-122.308876038
47.665557861,-122.296150208
47.654514313,-122.321395874
47.661289215,-122.316009521
47.660533905,-122.313148499
47.664012909,-122.315254211
47.680744171,-122.263648987
47.691234589,-122.306854248
47.663978577,-122.310813904
47.660533905,-122.313148499
47.664581299,-122.283157349
47.687892914,-122.282241821
47.697399139,-122.275787354
47.683044434,-122.300758362
47.668540955,-122.311882019
47.678890228,-122.262229919
47.660385132,-122.319778442
47.679405212,-122.312004089
47.690914154,-122.2866745
47.669208527,-122.263442993
47.659095764,-122.316635132
47.664028168,-122.31741333
47.670783997,-122.268058777
47.659095764,-122.316635132
47.670516968,-122.311325073
47.670986176,-122.313034058
47.676689148,-122.294059753
47.676197052,-122.263549805
47.663978577,-122.310813904
47.678512573,-122.283653259
47.682926178,-122.26449585
47.659053802,-122.313186646
47.662181854,-122.313117981
47.662387848,-122.269699097
47.665660858,-122.311927795
47.678890228,-122.262229919
47.67578125,-122.308181763
47.663993835,-122.304130554
47.675777435,-122.30708313
47.661289215,-122.316009521
47.673049927,-122.296424866
47.66608429,-122.30342865
47.655056,-122.321891785
47.663520813,-122.303153992
47.671672821,-122.284858704
47.663993835,-122.278366089
47.66003418,-122.320831299
47.674167633,-122.258163452
47.664482117,-122.293930054
47.675773621,-122.275863647
47.67515564,-122.26385498
47.661296844,-122.317108154
47.66399765,-122.313087463
47.665641785,-122.309463501
47.65945816,-122.318267822
47.659095764,-122.316635132
47.66399765,-122.313087463
47.663990021,-122.311950684
47.679382324,-122.267410278
47.663070679,-122.305465698
47.665790558,-122.272094727
47.664581299,-122.283157349
47.674575806,-122.318702698
47.669475555,-122.308570862
47.683944702,-122.283119202
47.662212372,-122.318405151
47.653930664,-122.280761719
47.668552399,-122.314155579
47.664012909,-122.315254211
47.689826965,-122.305709839
47.667972565,-122.302780151
47.679386139,-122.268531799
47.665653229,-122.310791016
47.655056,-122.321891785
47.661304474,-122.31842041
47.667491913,-122.313034058
47.664878845,-122.310241699
47.661266327,-122.31313324
47.693508148,-122.303031921
47.668506622,-122.283477783
47.66255188,-122.294113159
47.697547913,-122.302864075
47.65668869,-122.319793701
47.667842865,-122.317375183
47.67010498,-122.310203552
47.672145844,-122.281509399
47.659053802,-122.313186646
47.664012909,-122.315254211
47.692558289,-122.305610657
47.665332794,-122.300712585
47.662155151,-122.307228088
47.66400528,-122.314224243
47.664878845,-122.310241699
47.668994904,-122.313018799
47.681892395,-122.317466736
47.65593338,-122.31880188
47.664581299,-122.283157349
47.663574219,-122.319549561
47.67943573,-122.308250427
47.695468903,-122.273117065
47.673332214,-122.314331055
47.66399765,-122.313087463
47.667476654,-122.309631348
47.675823212,-122.316513062
47.6824646,-122.317474365
47.663089752,-122.313102722
47.685359955,-122.263717651
47.65719986,-122.317810059
47.6575737,-122.313224792
47.671504974,-122.312660217
47.671504974,-122.312660217
47.667987823,-122.300086975
47.659053802,-122.313186646
47.680335999,-122.308807373
47.659145355,-122.275337219
47.671195984,-122.283508301
47.662174225,-122.311981201
47.664867401,-122.308326721
47.66400528,-122.314224243
47.679382324,-122.267410278
47.663322449,-122.298408508
47.680339813,-122.306625366
47.661888123,-122.30090332
47.683944702,-122.283119202
47.666370392,-122.298500061
47.658409119,-122.278030396
47.667858124,-122.319519043
47.674877167,-122.282211304
47.687103271,-122.312767029
47.659053802,-122.313186646
47.667842865,-122.317375183
47.665687561,-122.317398071
47.673744202,-122.314338684
47.67150116,-122.320556641
47.692516327,-122.272239685
47.666919708,-122.263275146
47.672615051,-122.275680542
47.659069061,-122.314346313
47.68888855,-122.290672302
47.652378082,-122.279823303
47.681533813,-122.296539307
47.664878845,-122.310241699
47.67691803,-122.317375183
47.664955139,-122.320701599
47.658485413,-122.31879425
47.661563873,-122.320724487
47.683048248,-122.300224304
47.658489227,-122.319786072
47.692558289,-122.304168701
47.669933319,-122.263458252
47.670349121,-122.297271729
47.662189484,-122.31426239
47.659793854,-122.313171387
47.662181854,-122.313117981
47.65908432,-122.315498352
47.678890228,-122.262229919
47.659053802,-122.313186646
47.678890228,-122.262229919
47.659053802,-122.313186646
47.662841797,-122.297653198
47.668521881,-122.300621033
47.663097382,-122.313667297
47.658489227,-122.320838928
47.670345306,-122.314163208
47.682128906,-122.261009216
47.661888123,-122.30090332
47.663089752,-122.313102722
47.675266266,-122.310852051
47.688522339,-122.303688049
47.685764313,-122.289512634
47.662200928,-122.317451477
47.659053802,-122.313186646
47.660533905,-122.313148499
47.690563202,-122.29070282
47.67647934,-122.265258789
47.679412842,-122.280792236
47.690246582,-122.298049927
47.692367554,-122.289321899
47.66399765,-122.313087463
47.668540955,-122.309417725
47.676578522,-122.315673828
47.663955688,-122.3072052
47.6575737,-122.313224792
47.687465668,-122.311096191
47.674877167,-122.295372009
47.668403625,-122.301864624
47.665668488,-122.313064575
47.660385132,-122.319778442
47.659053802,-122.313186646
47.668575287,-122.316825867
47.675842285,-122.319023132
47.696563721,-122.291908264
47.677295685,-122.318740845
47.65945816,-122.319282532
47.6575737,-122.313224792
47.664157867,-122.292366028
47.663993835,-122.304130554
47.659053802,-122.313186646
47.678501129,-122.298469543
47.683048248,-122.300224304
47.667491913,-122.313034058
47.682655334,-122.27973938
47.655994415,-122.313842773
47.668991089,-122.311882019
47.679409027,-122.278236389
47.659053802,-122.313186646
47.667484283,-122.311897278
47.663955688,-122.3072052
47.674980164,-122.316513062
47.666110992,-122.28212738
47.663322449,-122.298408508
47.670215607,-122.313026428
47.658912659,-122.317764282
47.676460266,-122.269493103
47.663990021,-122.311950684
47.66399765,-122.313087463
47.667121887,-122.300613403
47.676513672,-122.312538147
47.678890228,-122.262229919
47.67691803,-122.317375183
47.678890228,-122.262229919
47.658912659,-122.317764282
47.696136475,-122.295982361
47.660579681,-122.317726135
47.67848587,-122.271614075
47.68214035,-122.29045105
47.673057556,-122.285797119
47.667987823,-122.300086975
47.664890289,-122.31137085
47.660533905,-122.313148499
47.661281586,-122.314865112
47.680187225,-122.319290161
47.680744171,-122.263648987
47.656597137,-122.317825317
47.661327362,-122.321899414
47.659053802,-122.313186646
47.666439056,-122.316314697
47.679412842,-122.287139893
47.686061859,-122.314254761
47.669311523,-122.318717957
47.662158966,-122.308364868
47.671234131,-122.290222168
47.682144165,-122.30884552
47.680744171,-122.263648987
47.664012909,-122.315254211
47.65668869,-122.319793701
47.695487976,-122.304176331
47.66255188,-122.294113159
47.681892395,-122.317466736
47.695468903,-122.273117065
47.660533905,-122.313148499
47.658420563,-122.285331726
47.672145844,-122.290237427
47.676696777,-122.301696777
47.68522644,-122.272903442
47.664878845,-122.310241699
47.675285339,-122.305473328
47.656867981,-122.316123962
47.659145355,-122.275337219
47.661296844,-122.317642212
47.663105011,-122.315261841
47.681892395,-122.317466736
47.681892395,-122.317466736
47.664955139,-122.320701599
47.662189484,-122.31426239
47.662166595,-122.310844421
47.692108154,-122.305015564
47.674316406,-122.313728333
47.663322449,-122.298408508
47.663322449,-122.298408508
47.66399765,-122.313087463
47.662166595,-122.310844421
47.660381317,-122.318778992
47.659366608,-122.272972107
47.662342072,-122.298141479
47.675807953,-122.315002441
47.660381317,-122.318778992
47.673217773,-122.308143616
47.662181854,-122.313117981
47.65945816,-122.318267822
47.663993835,-122.305450439
47.667507172,-122.316299438
47.674880981,-122.28692627
47.667491913,-122.313034058
47.66399765,-122.313087463
47.659053802,-122.313186646
47.658325195,-122.314361572
47.662181854,-122.313117981
47.673217773,-122.308143616
47.66400528,-122.314224243
47.658489227,-122.320838928
47.670082092,-122.311889648
47.663322449,-122.298408508
47.673576355,-122.26121521
47.662197113,-122.315391541
47.663963318,-122.30834198
47.662181854,-122.313117981
47.685775757,-122.313354492
